id,name,description,priority,dateadded,startdate,duedate,datefinished,addedfrom,is_added_from_contact,status,recurring_type,repeat_every,recurring,is_recurring_from,cycles,total_cycles,custom_recurring,last_recurring_date,rel_id,rel_type,is_public,billable,billed,invoice_id,hourly_rate,milestone,kanban_order,milestone_order,visible_to_client,deadline_notified
71,Add a second CTA on primary spa page,"<div><strong>Managemydirectory credentials:</strong></div>
<div>&nbsp;</div>
<div><strong>User:</strong> pat@massagefinders.com<br /><strong>Pass:</strong> BrilliantPat17</div>
<div>&nbsp;</div>
<div>The button should say ""Individual Masseuse Signup""</div>
<div class=""yj6qo ajU""><br /><a class=""textEditor-link"" href=""https://www.massagefinders.com/spas-sign-up"" target=""_blank"" rel=""nofollow noopener noreferrer"" data-is-link=""https://www.massagefinders.com/spas-sign-up"">https://www.massagefinders.com/spas-sign-up</a><br /><br /><br /><img src=""https://app.asana.com/app/asana/-/get_asset?asset_id=952242826901249"" alt="""" width=""450"" /></div>",4,20-12-2018 00:09,20-12-2018,20-12-2018,17-01-2019 00:57,1,0,5,NULL,0,0,NULL,0,0,0,NULL,5,customer,0,1,1,11,0,0,0,0,0,0
72,Quote Form - Time and Date Setup,"User feedback on the quote form for time and date - They say it is hard to use. Maybe since its in 1 box? Also, if they click ""off"" to the FCFS box, they lose all info. Here is my thought<br /><br />Maybe we use 3 boxes to make it easier. In the Appointment ""YES"", we do not need the FCFS box at all. I think maybe more separation of items might make user experience easier.<br /><br />Appointment Yes - [Date(calendar selector)] at [Time] - [AM/PM] <br />Example - [12/15/2018] at [12:10] [PM]<br /><br /><br />Appointment No - [Date(calendar selector)] - [Open At] [AM/PM] to [Closed At] [AM/PM]<br />Example [12/15/2018] Open At [08:00] [AM] to [05:00] [PM]<br /><br />Tell me your thoughts on that.",2,18-12-2020 00:50,18-12-2020,NULL,NULL,8,1,1,NULL,0,0,NULL,0,0,0,NULL,15,project,0,0,0,0,0,0,0,0,1,0
73,Quote form - Shipper,"One suggestion was to have a copy of the quotes that the shipper could look back at. Maybe when the quote is sent to auto match, it would also email a copy to the shipper? Either automatically so they have it or a check box. <br />Want a copy of the quote emailed?<br />Yes - No<br /><br />Either way would work I would think. It might be best to just send it automatically each time, so they could reference what they quoted?",2,18-12-2020 00:53,01-12-2019,NULL,NULL,8,1,1,NULL,0,0,NULL,0,0,0,NULL,15,project,0,0,0,0,0,0,0,0,1,0
74,Search Box - Home Page,"Origin and Destination boxes ---<br /><br />Can we make it where it will only be City/State/Zip and remove the addresses from this box? Users for this will enter a zip code generally and we wont need addresses to appear in those 2 boxes. Last user tester suggestion.<br /><br />Thanks all, looks great!!!",2,18-12-2020 01:03,18-12-2020,NULL,NULL,8,1,1,NULL,0,0,NULL,0,0,0,NULL,15,project,0,0,0,0,0,0,0,0,1,0
75,Allocate all members to all the top categories,Allocate all members to all the top categories,4,20-12-2018 01:33,20-12-2018,NULL,05-01-2019 10:46,1,0,5,NULL,0,0,NULL,0,0,0,NULL,2,project,0,0,0,0,0,0,0,0,1,0
76,All members to be tagged with all categories/sub categories,all 70 plus members to be mapped to all categories/sub categories.,2,21-12-2018 16:03,21-12-2018,NULL,25-12-2018 14:16,1,0,5,NULL,0,0,NULL,0,0,0,NULL,20,ticket,0,0,0,0,0,0,0,0,0,0
77,Job gate 18,As shared on email 3 points,3,21-12-2018 16:05,21-12-2018,NULL,25-12-2018 14:14,1,0,5,NULL,0,0,NULL,0,0,0,NULL,6,customer,0,1,0,0,0,0,0,0,0,0
82,"members login, passwords and pictures","I want to sen an email to:<br />
<br />
1) All current members - what do i tell them about login info. I don't want this to be confusing for my members. I need to know what to tell them about how to login and what to do to maximize their page.<br />
<br />
2) non members - are we ready to start signing up new members? Does he system work properly?<br />
<br />
Thanks.<br />
<br />
John",3,22-12-2018 01:34,22-12-2018,NULL,05-01-2019 10:46,3,1,5,NULL,NULL,0,NULL,0,0,0,NULL,2,project,0,0,0,0,0,0,0,0,1,0
83,Replace images in home page slider (first section),Replace images in home page slider (first section)<br /><br />Picture ideas are attached:,4,24-12-2018 21:46,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
84,Maps integration,to get the approved google maps account from Marie and will use its API and fix it.,2,24-12-2018 21:53,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
85,Add 1 option in main menu bar,"<p>Add 1 options in main menu bar:</p>
<ul>
<li>Consumer Request
<ul>
<li>When click , it goes to /consumer-request-form/&nbsp;</li>
<li>Consumers can request with a sophisticated lead generation form which admin can receives the info.</li>
<li>EMail notification to admin as well.</li>
</ul>
</li>
</ul>",4,24-12-2018 22:04,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
86,Copying 28 businesses data from reference site to ebony100.com,Copying 28 businesses data from reference site to ebony100.com<br /><br />Ref site:&nbsp;https://www.elegantlivingdirectory.com/search_results,2,24-12-2018 22:05,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
87,Setup pricing plans,"<p>When someone clicks on Silver / Gold options from Current join page, they go to silver specific page and gold specific page.&nbsp;</p>
<p>&nbsp;</p>
<p>These two pages (Silver plans)&nbsp; and (Gold Plans) will be created.<br /><br />These two pages will have further three sub-plans in them.</p>
<p>Silver/Gold Local<br />Silver/Gold National<br />Silver/Gold Global<br /><br />All these plans can be priced differently.<br /><br /></p>
<p>First join page to have this:</p>
<p>&nbsp;</p>
<p>Pricing plans to be:</p>
<p>Free<br />- Searchable Listing<br />- Up to 2 Categories<br />- Advertise in 1 city<br />- Receive Reviews</p>
<p><br />Silver - Starts from $30/Mo ($299/Year)</p>
<p>- Listed above Free Members<br />- More than 2 categories<br />- Advertise in more cities/internationally<br />- Receive Reviews<br /><br />Button to send user to new page which has Silver three plans.<br /><strong>Silver - Local</strong><br />- Listed above Free Members<br />- Up to 5 Categories<br />- Advertise in up to 2 cities<br />- Receive Reviews<br /><br /><strong>Silver - National<br /></strong>- Listed above Free Members<strong><br /></strong>- Up to 5 Categories<br />- Advertise in up to 10 cities across USA<br />- Receive Reviews<br /><br /><strong>Silver -Global</strong><br />- Listed above Free Members<strong><br /></strong>- Up to 5 Categories<br />- Advertise in up to 20 cities across Globe<br />- Receive Reviews</p>
<p><br />Gold - $97/Mo ($799/Year)&nbsp; -we need to plan and meet up once for making these plans perfect... again.<br />- Listed above Silver Members<br />- Unlimited Categories<br />- Advertise in up to 5 cities<br />- Receive Reviews</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",3,24-12-2018 22:06,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
88,Ensure QR code symbol is inside member's dashboard as per pricing plan strategy,Ensure QR code symbol is inside member's dashboard as per pricing plan strategy,2,24-12-2018 22:07,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
89,"Design basic 3 icons for Free, Silver, gold Members","Design basic 3 icons for Free, Silver, gold Members&nbsp; for respective membership levels.",1,24-12-2018 22:20,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
90,create couple of emails for marie,create couple of emails for marie,2,24-12-2018 22:23,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
91,Planing on sections on home page (latest videos / members / featured etc),Planing on sections on home page (latest videos / members / featured etc),2,24-12-2018 22:29,24-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
92,To Test payments and confirmations and visibility of leads etc,"To test the following<br /><br />
<ol>
<li>Create account and pay subscription and check
<ul>
<ul>
<li>Whether email received from BD site</li>
<li>Whether renewal invoices getting generated and if yes, when.</li>
<li>If this fees is added to the revenue</li>
<li>If this fees got confirmed in 2checkout</li>
</ul>
</ul>
</li>
<li>Create account in free and upgrade and make payment.
<ul>
<li>Whether email received from BD site</li>
<li>Whether renewal invoices getting generated and if yes, when.</li>
<li>If this fees is added to the revenue</li>
<li>If this fees got confirmed in 2checkout</li>
</ul>
</li>
<li>Purchase a lead and check
<ul>
<li>If Lead purchase email came</li>
<li>If lead got visible</li>
<li>If lead transaction got updated in my backend</li>
<li>If lead sales is added to the revenue</li>
<li>If lead price got confirmed in 2checkout</li>
</ul>
</li>
</ol>",2,25-12-2018 01:23,25-12-2018,NULL,NULL,1,0,4,NULL,0,0,NULL,0,0,0,NULL,7,project,0,1,0,0,0,0,32,0,1,0
93,Create Membership levels(products) for Business Owners (Opportunity promoters),Create Membership levels(products) for Business Owners (Opportunity promoters)<br /><br />Also make a flow page(or join page) as per situation/need,2,25-12-2018 02:07,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,2,1,0
94,Admin to price job featured costs,"Admin to price job featured costs so that at the time of entering all the job post, businessowner can post for free, or pay $$ to get it upgraded to featured.",2,25-12-2018 02:09,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,4,1,0
95,Make admin view of job posts (fee & featured) MIS,"<p>Make admin view of job posts (fee &amp; featured) MIS<br /><br />List of jobs<br />Who is the opportunity promoted<br />When posted<br />Is it free post or featured<br /><br /></p>
<p>With filterations on this MIS and link to job details view for quick reference.</p>",2,25-12-2018 02:11,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,6,1,0
96,Home page section design if needed,"To design either a page, or an exclusive section of homepage where list of three or five feaured job posts will be showcased. or all featured job posts will be showcased and accessible even by free job seekers accounts.<br /><br /><br /><strong>Note:</strong> non logged in job seeker will need to either login or signup as free job seeker, to atleast get inside the detailed view of featured job posts.",2,25-12-2018 02:13,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,5,1,0
97,Free account holders can pay to list events,,2,25-12-2018 02:14,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,1,1,0
98,add a counter (e.g. there are xxx number of opportunities/posts live on the site),add a counter (e.g. there are xxx number of opportunities/posts live on the site)<br />On header<br />On footer<br />On both - header &amp; footer.,2,25-12-2018 02:14,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,4,0,0,1,0
99,Opportunity seekers account settings,"Opportunity seekers account settings<br />
<ul>
<li>Free account - can search and view all FEATURED (paid) posts/opportunities and events<br /><br /></li>
<li>Paid account - can search and view all posts/opportunities and events</li>
</ul>",2,25-12-2018 02:15,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,0,1,0
100,Blog with two categories,"Blog with two categories<br />
<ul>
<li>Resources</li>
<li>Interviews</li>
</ul>
Admin to post content and tag with respective categories in backend.<br /><br />In frontend these sections to have only the category specific content.",2,25-12-2018 02:16,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,7,1,0
101,Integration of active campaign,"Integrating ActiveCampaign<br /><br />
<table border=""1"" style=""width: 100%;"">
<tbody>
<tr>
<td style=""width: 50%;""><strong>Use Case</strong></td>
<td style=""width: 50%;""><strong>What needs to be done</strong></td>
</tr>
<tr>
<td style=""width: 50%;"">When business signsup</td>
<td style=""width: 50%;"">update AC(Active Campaign) specific list</td>
</tr>
<tr>
<td style=""width: 50%;"">When employee/job seeker joins a free plan</td>
<td style=""width: 50%;"">Add it in a specific list</td>
</tr>
<tr>
<td style=""width: 50%;"">When employee joins a paid plan</td>
<td style=""width: 50%;"">Add it in a specific list</td>
</tr>
<tr>
<td style=""width: 50%;"">When free employee upgrades to paid employee plan</td>
<td style=""width: 50%;"">
<p>Update the list in AC</p>
</td>
</tr>
</tbody>
</table>",2,25-12-2018 02:20,25-12-2018,NULL,30-05-2025 17:42,1,0,5,NULL,0,0,NULL,0,0,0,NULL,17,project,0,1,0,0,0,5,0,3,1,0
102,To upgrade certain members,<span>Marie wrote: Some of my members paid me $350 in full Can you place them in Gold and they have been paying me for 3 years. Others pay $30 month religiously. They too can be placed in Gold or they may choose free option. I will ask them on Monday!</span>,2,25-12-2018 11:09,25-12-2018,NULL,01-04-2019 10:51,1,0,5,NULL,0,0,NULL,0,0,0,NULL,16,project,0,1,0,0,0,0,0,0,1,0
103,1 Meeting /Training Call,1 Meeting /Training Call,2,25-12-2018 23:00,25-12-2018,NULL,29-12-2018 14:09,1,0,5,NULL,0,0,NULL,0,0,0,NULL,14,project,0,1,1,2,0,0,0,0,1,0
104,to make subsub stuff changed with respect to getmatched (see screenshot),<a href="http://prntscr.com/lztmu2" target="_blank" rel="noopener">http://prntscr.com/lztmu2</a>,4,26-12-2018 23:21,26-12-2018,NULL,18-03-2019 17:29,1,0,5,NULL,0,0,NULL,0,0,0,NULL,10,project,0,0,0,0,0,0,0,0,1,0
105,Making the logo to left and save screen space,as discussed on the email.,3,27-12-2018 22:00,27-12-2018,NULL,30-05-2025 17:06,1,0,5,NULL,0,0,NULL,0,0,0,NULL,18,project,0,1,1,25,0,0,0,0,1,0
106,Images For Haome Page,"I,m sending a lot of images i hops that we can find 6-10 that we can use for home page",3,28-12-2018 02:45,28-12-2018,NULL,05-01-2019 10:46,3,1,5,NULL,NULL,0,NULL,0,0,0,NULL,2,project,0,0,0,0,0,0,0,0,1,0
107,Move all the basic member to unclaimed membership level,from product id 3 to product id 6.,3,28-12-2018 20:59,28-12-2018,NULL,05-01-2019 10:46,1,0,5,NULL,0,0,NULL,0,0,0,NULL,2,project,0,1,0,0,0,0,0,0,1,0
108,Add a profile logo and it shall work with png and jpeg both,Add a profile logo and it shall work with png and jpeg both,4,28-12-2018 21:27,28-12-2018,NULL,05-01-2019 10:46,1,0,5,NULL,0,0,NULL,0,0,0,NULL,2,project,0,0,0,0,0,0,0,0,1,0
109,Action Plan 2.0 Bid,Yakin - will you please let me know the bid you put together earlier in the year? Thank you.,3,29-12-2018 00:14,29-12-2018,31-12-2018,20-11-2023 13:11,13,1,5,NULL,NULL,0,NULL,0,0,0,NULL,19,project,0,0,0,0,0,0,0,0,1,0
110,Change html verbiage in Hip Hip Review,"<div><b>brilliant directories</b></div>
<div><b>user: cwdesign</b></div>
<div><b>password 1234zxcv!<br /><br /></b>
<div><b><span style=""font-size: large;"">Can you change this:</span></b></div>
<div></div>
<div>
<div class=""m_-8347250477636945747gmail-panel m_-8347250477636945747gmail-panel-default"">
<div class=""m_-8347250477636945747gmail-panel-heading m_-8347250477636945747gmail-dull"" id=""m_-8347250477636945747gmail-headingOne"">
<h4 class=""m_-8347250477636945747gmail-panel-title""><a class=""m_-8347250477636945747gmail-collapsed"" href=""https://www.hiphipreview.com/st-george/tru-path-credit#collapseOne"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?q=https://www.hiphipreview.com/st-george/tru-path-credit%23collapseOne&amp;source=gmail&amp;ust=1546146604707000&amp;usg=AFQjCNGYK4V4VlR1KYOtULxS1RtUdYA7xA"" rel=""noopener"">Awesome!</a></h4>
</div>
</div>
<div class=""m_-8347250477636945747gmail-panel m_-8347250477636945747gmail-panel-default"">
<div class=""m_-8347250477636945747gmail-panel-heading"" id=""m_-8347250477636945747gmail-headingTwo"">
<h4 class=""m_-8347250477636945747gmail-panel-title""><a class=""m_-8347250477636945747gmail-"" href=""https://www.hiphipreview.com/st-george/tru-path-credit#collapseTwo"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?q=https://www.hiphipreview.com/st-george/tru-path-credit%23collapseTwo&amp;source=gmail&amp;ust=1546146604707000&amp;usg=AFQjCNFo1kyDwxTrfGwsEtIkk6t_KCOM5Q"" rel=""noopener"">Not good.</a></h4>
</div>
<div id=""m_-8347250477636945747gmail-collapseTwo"" class=""m_-8347250477636945747gmail-panel-collapse m_-8347250477636945747gmail-collapse m_-8347250477636945747gmail-in"">
<div class=""m_-8347250477636945747gmail-panel-body""><form action=""https://www.hiphipreview.com/api/widget/json/get/Profile%20Hidden%20Fields"" id=""m_-8347250477636945747gmail-hoofeedback1"" method=""post"" enctype=""multipart/form-data"" name=""m_-8347250477636945747_hoofeedback1"" class=""m_-8347250477636945747gmail-form-horizontal m_-8347250477636945747gmail-fv-form m_-8347250477636945747gmail-fv-form-bootstrap"" target=""_blank"">
<div class=""m_-8347250477636945747gmail-control-group""><label class=""m_-8347250477636945747gmail-control-label"" for=""m_-8347250477636945747hoofeedback1-element-5"">I'm sorry! Is there anything I can do to make it right?</label><label class=""m_-8347250477636945747gmail-control-label"" for=""m_-8347250477636945747hoofeedback1-element-5""><b><span style=""color: #ff0000;"">TO THIS</span></b></label><label class=""m_-8347250477636945747gmail-control-label"" for=""m_-8347250477636945747hoofeedback1-element-5""><br /></label>
<div class=""m_-8347250477636945747gmail-panel m_-8347250477636945747gmail-panel-default"">
<div class=""m_-8347250477636945747gmail-panel-heading m_-8347250477636945747gmail-dull"" id=""m_-8347250477636945747gmail-headingOne"">
<h4 class=""m_-8347250477636945747gmail-panel-title""><a class=""m_-8347250477636945747gmail-collapsed"" href=""https://www.hiphipreview.com/st-george/tru-path-credit#collapseOne"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?q=https://www.hiphipreview.com/st-george/tru-path-credit%23collapseOne&amp;source=gmail&amp;ust=1546146604707000&amp;usg=AFQjCNGYK4V4VlR1KYOtULxS1RtUdYA7xA"" rel=""noopener"">Awesome!</a></h4>
</div>
</div>
<div class=""m_-8347250477636945747gmail-panel m_-8347250477636945747gmail-panel-default"">
<div class=""m_-8347250477636945747gmail-panel-heading"" id=""m_-8347250477636945747gmail-headingTwo"">
<h4 class=""m_-8347250477636945747gmail-panel-title""><a class=""m_-8347250477636945747gmail-"" href=""https://www.hiphipreview.com/st-george/tru-path-credit#collapseTwo"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?q=https://www.hiphipreview.com/st-george/tru-path-credit%23collapseTwo&amp;source=gmail&amp;ust=1546146604707000&amp;usg=AFQjCNFo1kyDwxTrfGwsEtIkk6t_KCOM5Q"" rel=""noopener"">Could Improve</a></h4>
</div>
<div id=""m_-8347250477636945747gmail-collapseTwo"" class=""m_-8347250477636945747gmail-panel-collapse m_-8347250477636945747gmail-collapse m_-8347250477636945747gmail-in"">
<div class=""m_-8347250477636945747gmail-panel-body"">
<div class=""m_-8347250477636945747gmail-control-group""><label class=""m_-8347250477636945747gmail-control-label"" for=""m_-8347250477636945747hoofeedback1-element-5"">My goal is to offer an awesome customer experience. Thank you for providing feedback to help me improve!</label></div>
</div>
</div>
</div>
<br />Detailed email sent to giri.</div>
</form></div>
</div>
</div>
</div>
</div>",2,29-12-2018 10:58,29-12-2018,NULL,29-12-2018 13:18,1,0,5,NULL,0,0,NULL,0,0,0,NULL,15,customer,0,1,0,0,25,0,0,0,0,0
